,time,open,high,low,close,volume,symbol
35,2022-11-14 09:45:00,2.24,2.24,2.24,2.24,156,BOSC
36,2022-11-11 16:00:00,2.2672,2.2672,2.2672,2.2672,550,BOSC
37,2022-11-11 15:15:00,2.25,2.25,2.24,2.24,4000,BOSC
38,2022-11-11 14:45:00,2.33,2.33,2.24,2.24,1400,BOSC
39,2022-11-11 14:30:00,2.3201,2.33,2.3201,2.33,599,BOSC
40,2022-11-11 14:15:00,2.3247,2.3247,2.3247,2.3247,300,BOSC
41,2022-11-11 12:00:00,2.251,2.251,2.251,2.251,150,BOSC
42,2022-11-10 15:45:00,2.3,2.3,2.3,2.3,100,BOSC
43,2022-11-10 15:30:00,2.25,2.3399,2.2358,2.2464,21761,BOSC
44,2022-11-10 15:15:00,2.2335,2.25,2.2335,2.25,2100,BOSC
45,2022-11-10 15:00:00,2.28,2.324,2.21,2.235,9998,BOSC
46,2022-11-10 12:30:00,2.318,2.318,2.318,2.318,200,BOSC
47,2022-11-10 11:15:00,2.2767,2.2767,2.2767,2.2767,200,BOSC
48,2022-11-10 11:00:00,2.34,2.34,2.34,2.34,1000,BOSC
49,2022-11-10 10:15:00,2.26,2.26,2.26,2.26,100,BOSC
50,2022-11-09 15:00:00,2.23,2.3389,2.23,2.3389,4684,BOSC
51,2022-11-09 12:00:00,2.23,2.23,2.23,2.23,100,BOSC
52,2022-11-09 11:30:00,2.23,2.23,2.23,2.23,100,BOSC
53,2022-11-08 14:00:00,2.2969,2.2969,2.2969,2.2969,500,BOSC
54,2022-11-08 12:00:00,2.3049,2.3049,2.3049,2.3049,251,BOSC
55,2022-11-08 11:30:00,2.3,2.3,2.3,2.3,100,BOSC
56,2022-11-08 10:00:00,2.24,2.24,2.23,2.23,870,BOSC
57,2022-11-07 15:15:00,2.24,2.24,2.24,2.24,100,BOSC
58,2022-11-07 10:00:00,2.28,2.28,2.28,2.28,300,BOSC
59,2022-11-07 09:45:00,2.29,2.34,2.29,2.31,914,BOSC
60,2022-11-04 13:15:00,2.25,2.27,2.25,2.27,899,BOSC
61,2022-11-04 10:45:00,2.2,2.2,2.2,2.2,100,BOSC
62,2022-11-04 10:15:00,2.21,2.21,2.21,2.21,150,BOSC
63,2022-11-03 16:00:00,2.2301,2.234,2.2301,2.234,2330,BOSC
64,2022-11-03 15:00:00,2.22,2.22,2.22,2.22,100,BOSC
65,2022-11-03 13:30:00,2.2528,2.2528,2.2528,2.2528,380,BOSC
66,2022-11-03 12:45:00,2.23,2.23,2.23,2.23,200,BOSC
67,2022-11-03 11:30:00,2.21,2.21,2.21,2.21,200,BOSC
68,2022-11-02 15:30:00,2.31,2.31,2.31,2.31,285,BOSC
69,2022-11-02 15:15:00,2.2999,2.31,2.2999,2.31,899,BOSC
70,2022-11-02 15:00:00,2.28,2.28,2.28,2.28,200,BOSC
71,2022-11-02 14:45:00,2.285,2.285,2.285,2.285,100,BOSC
72,2022-11-02 14:30:00,2.309,2.32,2.2892,2.2892,5176,BOSC
73,2022-11-02 13:30:00,2.32,2.32,2.32,2.32,899,BOSC
74,2022-11-02 12:45:00,2.324,2.3368,2.32,2.3368,2101,BOSC
75,2022-11-02 12:00:00,2.3264,2.3264,2.3264,2.3264,300,BOSC
76,2022-11-02 10:30:00,2.3546,2.3546,2.3,2.3,1147,BOSC
77,2022-11-01 15:45:00,2.3066,2.3066,2.3066,2.3066,1000,BOSC
78,2022-11-01 11:15:00,2.3312,2.333,2.3312,2.333,700,BOSC
79,2022-11-01 11:00:00,2.31,2.31,2.29,2.29,300,BOSC
80,2022-10-31 16:00:00,2.29,2.3,2.29,2.3,3531,BOSC
81,2022-10-31 15:00:00,2.33,2.34,2.33,2.34,1162,BOSC
82,2022-10-31 14:30:00,2.35,2.35,2.35,2.35,1009,BOSC
83,2022-10-31 10:00:00,2.36,2.36,2.32,2.32,700,BOSC
84,2022-10-31 09:45:00,2.3155,2.3266,2.3155,2.3266,700,BOSC
85,2022-10-28 10:30:00,2.321,2.321,2.321,2.321,125,BOSC
86,2022-10-28 10:15:00,2.3647,2.3647,2.3647,2.3647,320,BOSC
87,2022-10-28 10:00:00,2.32,2.32,2.32,2.32,100,BOSC
88,2022-10-27 15:00:00,2.318,2.318,2.318,2.318,400,BOSC
89,2022-10-27 14:45:00,2.3,2.3,2.3,2.3,200,BOSC
90,2022-10-27 14:00:00,2.32,2.32,2.32,2.32,200,BOSC
91,2022-10-27 13:00:00,2.32,2.32,2.32,2.32,200,BOSC
92,2022-10-27 12:45:00,2.31,2.31,2.31,2.31,132,BOSC
93,2022-10-27 11:00:00,2.37,2.38,2.37,2.38,1100,BOSC
94,2022-10-27 09:45:00,2.3,2.4079,2.3,2.4079,800,BOSC
95,2022-10-26 15:15:00,2.26,2.26,2.26,2.26,100,BOSC
96,2022-10-26 15:00:00,2.3,2.33,2.3,2.33,1700,BOSC
97,2022-10-26 14:45:00,2.31,2.34,2.3029,2.3029,1500,BOSC
98,2022-10-26 14:30:00,2.32,2.3399,2.32,2.3299,1000,BOSC
99,2022-10-26 14:15:00,2.2847,2.2898,2.2847,2.2898,1007,BOSC
100,2022-10-26 14:00:00,2.32,2.3216,2.3177,2.3214,2602,BOSC
101,2022-10-26 13:45:00,2.3051,2.31,2.3051,2.309,2099,BOSC
102,2022-10-26 13:30:00,2.2373,2.2373,2.2373,2.2373,301,BOSC
103,2022-10-26 13:15:00,2.25,2.259,2.25,2.25,1198,BOSC
104,2022-10-26 13:00:00,2.2899,2.3,2.28,2.28,9225,BOSC
105,2022-10-26 12:45:00,2.27,2.2824,2.26,2.2824,1200,BOSC
106,2022-10-26 12:15:00,2.25,2.28,2.2496,2.2799,2398,BOSC
107,2022-10-26 11:45:00,2.246,2.25,2.246,2.25,2300,BOSC
108,2022-10-26 11:00:00,2.25,2.2515,2.2499,2.25,6432,BOSC
109,2022-10-26 10:30:00,2.23,2.23,2.23,2.23,897,BOSC
110,2022-10-25 17:00:00,2.18,2.18,2.18,2.18,110,BOSC
111,2022-10-25 15:45:00,2.275,2.275,2.275,2.275,300,BOSC
112,2022-10-25 15:30:00,2.26,2.2686,2.26,2.26,2200,BOSC
113,2022-10-25 15:15:00,2.2617,2.266,2.23,2.266,2800,BOSC
114,2022-10-25 15:00:00,2.27,2.27,2.2651,2.2673,1800,BOSC
115,2022-10-25 14:45:00,2.2813,2.285,2.27,2.275,1200,BOSC
116,2022-10-25 14:30:00,2.27,2.28,2.27,2.2773,1796,BOSC
117,2022-10-25 13:15:00,2.26,2.26,2.26,2.26,1000,BOSC
118,2022-10-25 12:45:00,2.24,2.24,2.24,2.24,500,BOSC
119,2022-10-25 12:30:00,2.22,2.22,2.22,2.22,5705,BOSC
120,2022-10-25 12:15:00,2.22,2.22,2.215,2.2199,1309,BOSC
121,2022-10-25 11:45:00,2.2193,2.2193,2.2193,2.2193,1000,BOSC
122,2022-10-25 11:30:00,2.21,2.21,2.21,2.21,200,BOSC
123,2022-10-25 11:15:00,2.22,2.22,2.22,2.22,814,BOSC
124,2022-10-25 11:00:00,2.25,2.2599,2.22,2.2501,9000,BOSC
125,2022-10-25 10:45:00,2.24,2.24,2.24,2.24,200,BOSC
126,2022-10-25 10:15:00,2.229,2.24,2.229,2.24,2596,BOSC
127,2022-10-25 10:00:00,2.25,2.26,2.25,2.26,4703,BOSC
128,2022-10-25 09:45:00,2.26,2.2799,2.25,2.25,6593,BOSC
1,2022-11-23 16:00:00,5.322,5.35,5.31,5.31,1956,FARM
2,2022-11-23 15:45:00,5.34,5.34,5.32,5.32,200,FARM
3,2022-11-23 15:30:00,5.34,5.34,5.34,5.34,100,FARM
4,2022-11-23 15:15:00,5.36,5.36,5.36,5.36,321,FARM
5,2022-11-23 15:00:00,5.335,5.37,5.3,5.335,16572,FARM
6,2022-11-23 14:45:00,5.335,5.335,5.335,5.335,100,FARM
7,2022-11-23 14:30:00,5.36,5.36,5.3,5.3,364,FARM
8,2022-11-23 14:15:00,5.33,5.33,5.33,5.33,100,FARM
9,2022-11-23 14:00:00,5.33,5.33,5.33,5.33,100,FARM
10,2022-11-23 13:45:00,5.34,5.34,5.325,5.33,1211,FARM
11,2022-11-23 13:30:00,5.37,5.37,5.37,5.37,100,FARM
12,2022-11-23 13:15:00,5.3444,5.3444,5.325,5.325,200,FARM
13,2022-11-23 12:45:00,5.31,5.31,5.31,5.31,624,FARM
14,2022-11-23 12:15:00,5.33,5.33,5.33,5.33,191,FARM
15,2022-11-23 11:15:00,5.3685,5.3685,5.3685,5.3685,100,FARM
16,2022-11-23 10:30:00,5.39,5.39,5.3,5.3,568,FARM
17,2022-11-23 09:45:00,5.33,5.41,5.29,5.41,403,FARM
18,2022-11-22 16:00:00,5.31,5.35,5.27,5.27,5325,FARM
19,2022-11-22 15:45:00,5.29,5.29,5.29,5.29,207,FARM
20,2022-11-22 15:30:00,5.33,5.33,5.295,5.295,218,FARM
21,2022-11-22 15:15:00,5.2701,5.3,5.27,5.3,3300,FARM
22,2022-11-22 15:00:00,5.2682,5.285,5.2682,5.2701,1946,FARM
23,2022-11-22 14:45:00,5.29,5.29,5.29,5.29,192,FARM
24,2022-11-22 14:30:00,5.295,5.295,5.295,5.295,125,FARM
25,2022-11-22 13:45:00,5.3,5.3,5.3,5.3,300,FARM
26,2022-11-22 13:00:00,5.32,5.3799,5.32,5.359,2103,FARM
27,2022-11-22 12:30:00,5.3,5.3,5.3,5.3,369,FARM
28,2022-11-22 12:15:00,5.32,5.32,5.32,5.32,113,FARM
29,2022-11-22 12:00:00,5.285,5.285,5.285,5.285,100,FARM
30,2022-11-22 11:30:00,5.31,5.31,5.2301,5.2301,1205,FARM
31,2022-11-22 11:15:00,5.335,5.335,5.28,5.28,2164,FARM
32,2022-11-22 11:00:00,5.3,5.3,5.3,5.3,333,FARM
33,2022-11-22 10:45:00,5.31,5.31,5.3,5.3,15192,FARM
34,2022-11-22 10:30:00,5.3,5.3,5.3,5.3,100,FARM
35,2022-11-22 10:15:00,5.17,5.17,5.17,5.17,300,FARM
36,2022-11-22 10:00:00,5.4699,5.4699,5.2401,5.2401,260,FARM
37,2022-11-22 09:45:00,5.53,5.53,5.53,5.53,177,FARM
38,2022-11-21 16:00:00,5.555,5.62,5.53,5.62,5302,FARM
39,2022-11-21 15:45:00,5.53,5.58,5.53,5.57,1983,FARM
40,2022-11-21 15:30:00,5.54,5.59,5.53,5.59,600,FARM
41,2022-11-21 15:15:00,5.53,5.54,5.53,5.54,400,FARM
42,2022-11-21 15:00:00,5.52,5.53,5.51,5.53,740,FARM
43,2022-11-21 14:45:00,5.44,5.49,5.42,5.44,1600,FARM
44,2022-11-21 14:30:00,5.405,5.43,5.405,5.43,1050,FARM
45,2022-11-21 14:15:00,5.39,5.43,5.38,5.405,602,FARM
46,2022-11-21 14:00:00,5.455,5.455,5.38,5.39,1120,FARM
47,2022-11-21 13:45:00,5.6103,5.6103,5.39,5.58,6300,FARM
48,2022-11-21 13:30:00,5.56,5.56,5.365,5.46,11200,FARM
49,2022-11-21 13:15:00,5.49,5.665,5.4,5.58,6753,FARM
50,2022-11-21 13:00:00,5.499,5.5,5.3,5.5,920,FARM
51,2022-11-21 12:45:00,5.499,5.499,5.2941,5.499,700,FARM
52,2022-11-21 12:30:00,5.499,5.499,5.499,5.499,600,FARM
53,2022-11-21 12:00:00,5.3,5.3,5.3,5.3,300,FARM
54,2022-11-21 11:45:00,5.3,5.3,5.3,5.3,200,FARM
55,2022-11-21 11:30:00,5.2601,5.2601,5.2601,5.2601,211,FARM
56,2022-11-21 11:00:00,5.26,5.26,5.26,5.26,100,FARM
57,2022-11-21 10:45:00,5.65,5.65,5.2733,5.43,1581,FARM
58,2022-11-21 10:30:00,5.26,5.65,5.26,5.65,2585,FARM
59,2022-11-21 10:15:00,5.31,5.32,5.2053,5.2053,1104,FARM
60,2022-11-21 10:00:00,5.3,5.33,5.3,5.31,741,FARM
61,2022-11-21 09:45:00,5.13,5.3,5.13,5.3,10845,FARM
62,2022-11-18 16:00:00,5.2433,5.2433,5.13,5.13,7647,FARM
63,2022-11-18 15:45:00,5.18,5.25,5.18,5.25,1755,FARM
64,2022-11-18 15:30:00,5.16,5.17,5.16,5.17,324,FARM
65,2022-11-18 15:15:00,5.16,5.16,5.16,5.16,113,FARM
66,2022-11-18 15:00:00,5.16,5.16,5.16,5.16,514,FARM
67,2022-11-18 14:45:00,5.175,5.175,5.1561,5.1561,661,FARM
68,2022-11-18 14:30:00,5.16,5.16,5.16,5.16,105,FARM
69,2022-11-18 14:15:00,5.25,5.25,5.1801,5.1801,3600,FARM
70,2022-11-18 14:00:00,5.27,5.27,5.25,5.25,896,FARM
71,2022-11-18 13:45:00,5.28,5.28,5.28,5.28,440,FARM
72,2022-11-18 13:15:00,5.29,5.29,5.29,5.29,200,FARM
73,2022-11-18 13:00:00,5.29,5.29,5.29,5.29,100,FARM
74,2022-11-18 12:45:00,5.3,5.3,5.3,5.3,1380,FARM
75,2022-11-18 12:30:00,5.3,5.3,5.3,5.3,1600,FARM
76,2022-11-18 12:15:00,5.325,5.325,5.325,5.325,100,FARM
77,2022-11-18 12:00:00,5.325,5.325,5.3,5.31,400,FARM
78,2022-11-18 11:30:00,5.33,5.33,5.3,5.3,3227,FARM
79,2022-11-18 11:15:00,5.31,5.31,5.3,5.3,401,FARM
80,2022-11-18 11:00:00,5.31,5.31,5.31,5.31,160,FARM
81,2022-11-18 10:45:00,5.31,5.31,5.31,5.31,101,FARM
82,2022-11-18 10:30:00,5.335,5.335,5.3,5.3,301,FARM
83,2022-11-18 10:15:00,5.31,5.34,5.26,5.31,4909,FARM
84,2022-11-18 10:00:00,5.32,5.32,5.3,5.3,300,FARM
85,2022-11-18 09:45:00,5.3,5.3196,5.3,5.3196,602,FARM
86,2022-11-17 16:00:00,5.27,5.27,5.2,5.2,1120,FARM
87,2022-11-17 15:15:00,5.25,5.25,5.25,5.25,1136,FARM
88,2022-11-17 15:00:00,5.29,5.29,5.27,5.27,363,FARM
89,2022-11-17 14:45:00,5.25,5.25,5.22,5.25,1336,FARM
90,2022-11-17 14:30:00,5.25,5.25,5.25,5.25,345,FARM
91,2022-11-17 13:15:00,5.315,5.315,5.315,5.315,1000,FARM
92,2022-11-17 11:30:00,5.2102,5.2102,5.2102,5.2102,623,FARM
93,2022-11-17 09:45:00,5.2,5.2,5.11,5.11,1005,FARM
94,2022-11-16 16:00:00,5.385,5.43,5.35,5.375,5583,FARM
95,2022-11-16 15:45:00,5.36,5.43,5.33,5.43,2755,FARM
96,2022-11-16 15:30:00,5.2901,5.37,5.2901,5.3,6496,FARM
97,2022-11-16 15:15:00,5.3844,5.4,5.33,5.33,1836,FARM
98,2022-11-16 15:00:00,5.45,5.46,5.41,5.41,6653,FARM
99,2022-11-16 14:45:00,5.435,5.45,5.435,5.45,3146,FARM
100,2022-11-16 14:30:00,5.39,5.47,5.38,5.47,4891,FARM
101,2022-11-16 14:15:00,5.4,5.405,5.38,5.39,2849,FARM
102,2022-11-16 14:00:00,5.37,5.38,5.31,5.355,1282,FARM
103,2022-11-16 13:30:00,5.2344,5.305,5.2344,5.24,1278,FARM
104,2022-11-16 12:30:00,5.4,5.43,5.4,5.43,3080,FARM
105,2022-11-16 12:15:00,5.4,5.4,5.4,5.4,800,FARM
106,2022-11-16 12:00:00,5.29,5.3716,5.29,5.37,2320,FARM
107,2022-11-16 11:45:00,5.26,5.3,5.26,5.3,2821,FARM
108,2022-11-16 11:30:00,5.23,5.26,5.23,5.26,460,FARM
109,2022-11-16 11:15:00,5.19,5.24,5.19,5.24,220,FARM
110,2022-11-16 10:30:00,5.17,5.17,5.17,5.17,100,FARM
111,2022-11-16 10:15:00,5.28,5.28,5.19,5.19,1490,FARM
112,2022-11-16 10:00:00,5.2201,5.2201,5.16,5.16,203,FARM
113,2022-11-16 09:45:00,5.13,5.22,5.13,5.21,2806,FARM
114,2022-11-15 16:00:00,5.2,5.2,5.13,5.155,1659,FARM
115,2022-11-15 15:45:00,5.23,5.23,5.2,5.2,410,FARM
116,2022-11-15 15:30:00,5.3,5.3,5.23,5.23,4279,FARM
117,2022-11-15 15:15:00,5.3,5.31,5.3,5.31,300,FARM
118,2022-11-15 15:00:00,5.3,5.38,5.3,5.37,11044,FARM
119,2022-11-15 14:45:00,5.38,5.38,5.3,5.38,13134,FARM
120,2022-11-15 14:30:00,5.37,5.4,5.3,5.3,2310,FARM
121,2022-11-15 14:15:00,5.355,5.355,5.355,5.355,300,FARM
122,2022-11-15 14:00:00,5.41,5.41,5.35,5.35,4800,FARM
123,2022-11-15 13:30:00,5.43,5.43,5.385,5.42,650,FARM
124,2022-11-15 13:15:00,5.4225,5.4325,5.415,5.415,620,FARM
125,2022-11-15 13:00:00,5.48,5.48,5.48,5.48,885,FARM
126,2022-11-15 12:45:00,5.4435,5.47,5.4435,5.47,1215,FARM
127,2022-11-15 12:30:00,5.42,5.43,5.4147,5.43,1725,FARM
128,2022-11-15 12:15:00,5.42,5.42,5.42,5.42,324,FARM
129,2022-11-15 12:00:00,5.43,5.44,5.37,5.43,2060,FARM
130,2022-11-15 11:45:00,5.36,5.36,5.31,5.32,1203,FARM
131,2022-11-15 11:30:00,5.235,5.29,5.17,5.25,4166,FARM
132,2022-11-15 11:00:00,5.2011,5.21,5.18,5.18,4419,FARM
133,2022-11-15 10:45:00,5.1877,5.26,5.1877,5.2106,4172,FARM
134,2022-11-15 10:15:00,5.2,5.2,5.18,5.18,301,FARM
135,2022-11-15 10:00:00,5.28,5.28,5.23,5.23,625,FARM
136,2022-11-15 09:45:00,5.24,5.47,5.24,5.26,1521,FARM
137,2022-11-14 16:00:00,5.2207,5.235,5.2,5.2,5278,FARM
138,2022-11-14 15:45:00,5.22,5.24,5.22,5.24,458,FARM
139,2022-11-14 15:30:00,5.23,5.23,5.23,5.23,620,FARM
140,2022-11-14 15:15:00,5.24,5.26,5.22,5.22,1805,FARM
141,2022-11-14 14:45:00,5.35,5.35,5.25,5.28,2625,FARM
142,2022-11-14 14:30:00,5.375,5.375,5.35,5.35,3558,FARM
143,2022-11-14 14:15:00,5.351,5.3915,5.35,5.3835,1934,FARM
144,2022-11-14 14:00:00,5.35,5.35,5.35,5.35,300,FARM
145,2022-11-14 13:30:00,5.36,5.36,5.36,5.36,636,FARM
146,2022-11-14 13:15:00,5.4575,5.4575,5.411,5.411,1121,FARM
147,2022-11-14 13:00:00,5.44,5.46,5.44,5.46,300,FARM
148,2022-11-14 12:45:00,5.56,5.56,5.56,5.56,211,FARM
149,2022-11-14 12:30:00,5.5234,5.6,5.5234,5.6,293,FARM
150,2022-11-14 12:15:00,5.6,5.6,5.6,5.6,3447,FARM
151,2022-11-14 12:00:00,5.65,5.68,5.6,5.6,2141,FARM
152,2022-11-14 11:45:00,5.65,5.6501,5.6,5.61,3533,FARM
153,2022-11-14 11:30:00,5.7,5.7,5.7,5.7,594,FARM
154,2022-11-14 11:15:00,5.705,5.705,5.7,5.7,2265,FARM
155,2022-11-14 11:00:00,5.71,5.7638,5.705,5.705,2416,FARM
156,2022-11-14 10:45:00,5.715,5.715,5.71,5.71,1382,FARM
157,2022-11-14 10:30:00,5.715,5.715,5.715,5.715,958,FARM
158,2022-11-14 10:15:00,5.72,5.72,5.7,5.715,3455,FARM
159,2022-11-14 10:00:00,5.6,5.8197,5.6,5.72,17791,FARM
160,2022-11-14 09:45:00,5.64,5.73,5.61,5.62,2420,FARM
161,2022-11-11 16:00:00,5.68,5.79,5.66,5.7,7175,FARM
162,2022-11-11 15:45:00,5.955,5.955,5.67,5.67,16410,FARM
163,2022-11-11 15:30:00,5.96,6.01,5.96,6.01,300,FARM
164,2022-11-11 15:15:00,6.0569,6.0569,6.05,6.05,2224,FARM
165,2022-11-11 15:00:00,5.905,6.08,5.905,6.05,8778,FARM
166,2022-11-11 14:45:00,5.9,5.9599,5.8322,5.8522,4779,FARM
167,2022-11-11 14:30:00,5.9,5.9,5.9,5.9,167,FARM
168,2022-11-11 14:00:00,6.04,6.075,6.04,6.0707,2377,FARM
169,2022-11-11 13:45:00,5.96,6.04,5.95,6.0381,8838,FARM
170,2022-11-11 13:30:00,5.92,5.96,5.86,5.9595,7208,FARM
171,2022-11-11 13:15:00,5.95,5.95,5.91,5.91,1100,FARM
172,2022-11-11 13:00:00,5.95,6.0,5.9499,5.99,2565,FARM
173,2022-11-11 12:45:00,5.89,5.95,5.89,5.95,4219,FARM
174,2022-11-11 12:30:00,5.88,5.88,5.88,5.88,201,FARM
175,2022-11-11 12:15:00,5.86,5.86,5.86,5.86,200,FARM
176,2022-11-11 12:00:00,5.76,5.85,5.76,5.85,4699,FARM
177,2022-11-11 11:45:00,5.72,5.76,5.72,5.76,1325,FARM
178,2022-11-11 11:30:00,5.7081,5.76,5.7081,5.73,1506,FARM
179,2022-11-11 11:15:00,5.69,5.76,5.6604,5.6604,2604,FARM
180,2022-11-11 11:00:00,5.66,5.68,5.66,5.68,300,FARM
181,2022-11-11 10:45:00,5.6,5.69,5.6,5.69,3140,FARM
182,2022-11-11 10:30:00,5.665,5.665,5.665,5.665,100,FARM
183,2022-11-11 10:15:00,5.61,5.655,5.6,5.6,3425,FARM
184,2022-11-11 10:00:00,5.62,5.6741,5.61,5.6741,587,FARM
185,2022-11-11 09:45:00,5.6,5.61,5.6,5.6,5511,FARM
186,2022-11-10 16:00:00,5.5432,5.58,5.45,5.58,13481,FARM
187,2022-11-10 15:45:00,5.41,5.475,5.41,5.475,6770,FARM
188,2022-11-10 15:30:00,5.54,5.54,5.47,5.47,1757,FARM
189,2022-11-10 15:15:00,5.4099,5.48,5.4099,5.46,4330,FARM
190,2022-11-10 15:00:00,5.4011,5.41,5.36,5.41,3030,FARM
191,2022-11-10 14:45:00,5.35,5.41,5.35,5.41,3208,FARM
192,2022-11-10 14:30:00,5.345,5.345,5.345,5.345,3360,FARM
193,2022-11-10 14:15:00,5.42,5.42,5.29,5.345,4060,FARM
194,2022-11-10 14:00:00,5.43,5.43,5.28,5.42,2025,FARM
195,2022-11-10 13:45:00,5.3825,5.43,5.25,5.43,11533,FARM
196,2022-11-10 13:15:00,5.4,5.4,5.4,5.4,410,FARM
197,2022-11-10 12:45:00,5.265,5.4,5.265,5.4,5080,FARM
198,2022-11-10 12:30:00,5.27,5.3,5.27,5.3,2336,FARM
199,2022-11-10 12:15:00,5.205,5.26,5.195,5.259,4602,FARM
200,2022-11-10 12:00:00,5.2341,5.2341,5.1798,5.1798,1489,FARM
201,2022-11-10 11:45:00,5.2745,5.2745,5.1758,5.1758,800,FARM
202,2022-11-10 11:30:00,5.28,5.28,5.2146,5.2146,6002,FARM
203,2022-11-10 11:15:00,5.345,5.345,5.345,5.345,350,FARM
204,2022-11-10 11:00:00,5.34,5.345,5.34,5.345,200,FARM
205,2022-11-10 10:45:00,5.355,5.355,5.27,5.27,9381,FARM
206,2022-11-10 10:30:00,5.36,5.36,5.2619,5.355,17769,FARM
207,2022-11-10 10:15:00,5.365,5.365,5.2877,5.2877,325,FARM
208,2022-11-10 10:00:00,5.4239,5.4239,5.2601,5.42,400,FARM
209,2022-11-09 16:00:00,5.275,5.3,5.25,5.29,3302,FARM
210,2022-11-09 15:45:00,5.3011,5.31,5.285,5.31,1215,FARM
211,2022-11-09 15:30:00,5.26,5.26,5.26,5.26,116,FARM
212,2022-11-09 15:00:00,5.31,5.31,5.2865,5.2865,637,FARM
213,2022-11-09 14:45:00,5.33,5.33,5.28,5.282,456,FARM
214,2022-11-09 14:15:00,5.3,5.3,5.3,5.3,200,FARM
215,2022-11-09 14:00:00,5.3054,5.335,5.3054,5.335,567,FARM
216,2022-11-09 13:45:00,5.36,5.36,5.33,5.3485,2733,FARM
217,2022-11-09 13:30:00,5.36,5.3894,5.3484,5.3894,2826,FARM
218,2022-11-09 13:15:00,5.36,5.36,5.36,5.36,205,FARM
219,2022-11-09 13:00:00,5.33,5.33,5.33,5.33,100,FARM
220,2022-11-09 12:45:00,5.36,5.36,5.36,5.36,128,FARM
221,2022-11-09 12:15:00,5.43,5.445,5.33,5.4,4714,FARM
222,2022-11-09 12:00:00,5.435,5.435,5.4,5.4,324,FARM
223,2022-11-09 11:30:00,5.47,5.5,5.4,5.455,7489,FARM
224,2022-11-09 11:15:00,5.45,5.45,5.41,5.45,1447,FARM
225,2022-11-09 11:00:00,5.5,5.5,5.41,5.5,9417,FARM
226,2022-11-09 10:45:00,5.535,5.54,5.41,5.41,9239,FARM
227,2022-11-09 10:30:00,5.475,5.545,5.41,5.535,31067,FARM
228,2022-11-09 10:15:00,5.54,5.54,5.41,5.41,12581,FARM
229,2022-11-09 09:45:00,5.58,5.58,5.37,5.37,1408,FARM
230,2022-11-08 16:00:00,5.52,5.6,5.47,5.6,9123,FARM
231,2022-11-08 15:45:00,5.46,5.52,5.46,5.52,1046,FARM
232,2022-11-08 15:30:00,5.52,5.52,5.52,5.52,100,FARM
233,2022-11-08 15:00:00,5.48,5.53,5.46,5.46,3234,FARM
234,2022-11-08 14:45:00,5.44,5.45,5.44,5.45,512,FARM
235,2022-11-08 14:30:00,5.409,5.42,5.35,5.42,2349,FARM
236,2022-11-08 14:15:00,5.46,5.46,5.42,5.435,5756,FARM
237,2022-11-08 14:00:00,5.445,5.48,5.44,5.475,3655,FARM
238,2022-11-08 13:45:00,5.45,5.45,5.45,5.45,100,FARM
239,2022-11-08 13:30:00,5.45,5.48,5.45,5.47,867,FARM
240,2022-11-08 13:15:00,5.41,5.47,5.41,5.4406,1944,FARM
241,2022-11-08 13:00:00,5.4,5.46,5.4,5.4399,5945,FARM
242,2022-11-08 12:45:00,5.375,5.41,5.375,5.41,1223,FARM
243,2022-11-08 12:00:00,5.365,5.39,5.365,5.39,222,FARM
244,2022-11-08 11:30:00,5.4,5.4,5.34,5.34,222,FARM
245,2022-11-08 11:15:00,5.36,5.415,5.35,5.415,619,FARM
246,2022-11-08 11:00:00,5.36,5.4,5.34,5.4,1642,FARM
247,2022-11-08 10:45:00,5.44,5.44,5.4,5.4,340,FARM
248,2022-11-08 10:30:00,5.4,5.4,5.33,5.34,3300,FARM
249,2022-11-07 16:00:00,5.455,5.49,5.38,5.47,9658,FARM
250,2022-11-07 15:45:00,5.42,5.5,5.41,5.455,6766,FARM
251,2022-11-07 15:30:00,5.355,5.42,5.33,5.42,2216,FARM
252,2022-11-07 15:15:00,5.38,5.38,5.2801,5.355,6136,FARM
253,2022-11-07 15:00:00,5.355,5.355,5.27,5.27,7410,FARM
254,2022-11-07 14:45:00,5.39,5.39,5.33,5.36,1643,FARM
255,2022-11-07 14:30:00,5.42,5.42,5.33,5.33,2967,FARM
256,2022-11-07 14:15:00,5.43,5.43,5.43,5.43,101,FARM
257,2022-11-07 13:45:00,5.45,5.45,5.35,5.35,763,FARM
258,2022-11-07 13:30:00,5.45,5.45,5.37,5.45,1910,FARM
259,2022-11-07 13:15:00,5.45,5.45,5.45,5.45,101,FARM
260,2022-11-07 13:00:00,5.39,5.45,5.37,5.45,614,FARM
261,2022-11-07 12:45:00,5.37,5.51,5.37,5.37,1802,FARM
262,2022-11-07 12:15:00,5.49,5.5,5.3101,5.5,2359,FARM
263,2022-11-07 12:00:00,5.4994,5.4994,5.4994,5.4994,230,FARM
264,2022-11-07 11:45:00,5.2263,5.41,5.2263,5.36,5893,FARM
265,2022-11-07 11:30:00,5.135,5.24,5.135,5.24,8202,FARM
266,2022-11-07 11:15:00,5.14,5.14,5.135,5.135,1171,FARM
267,2022-11-07 11:00:00,5.01,5.24,5.01,5.24,11318,FARM
268,2022-11-07 10:45:00,5.0691,5.07,5.03,5.03,2702,FARM
269,2022-11-07 10:30:00,5.12,5.15,4.9,5.0,16070,FARM
270,2022-11-07 10:15:00,5.12,5.12,5.12,5.12,2655,FARM
